level,route,Feature,value,z score,probability of do value,probability of not do value,probability difference,p value,support
1,Death,dose,larger than 100 MG,2.801816954996479,0.6518996188475179,0.5962334238634284,0.055666194984089534,0.002540784841121191,564
1,18-39,psd,Acetaminophen,59.87988074557034,0.8826057612936318,0.4280312175592557,0.45457454373437606,0.0,1570
1,18-39,outcome,Death,30.35355085112996,0.8145782741888734,0.49375285570905436,0.32082541847981905,0.0,1591
1,18-39,dose,PO,10.327095970331372,0.8016027818000002,0.5024629595324377,0.2991398222675625,0.0,115
1,18-39,gender,Female,6.107163400053958,0.5890159851155256,0.5167665025422747,0.07224948257325081,5.070870390255777e-10,3220
1,18-39,psd,Ibuprofen,2.892416891684994,0.6150790187161728,0.5582088577241909,0.05687016099198183,0.001911451539849729,303
1,18-39,outcome,LifeThreatening,2.854422109215747,0.6349463129866022,0.5929020573337427,0.04204425565285952,0.0021557601422292905,1045
1,18-39,outcome,RequiredIntervention,2.847298066338275,0.6653712416539734,0.5979101321673858,0.06746110948658768,0.002204602874055439,302
1,18-39,indication,MULTIPLE SCLEROSIS,2.4437738419820714,0.5768227666190475,0.4945328171049297,0.08228994951411783,0.007267267259406074,105
1,LifeThreatening,gender,Female,4.175783406778269,0.530922342305914,0.39914803973882357,0.13177430256709038,1.4848113859211587e-05,389
1,LifeThreatening,age,40-64,2.865222635825068,0.5081777290125525,0.40650183097187514,0.10167589804067739,0.0020835807536416784,239
1,HEPATIC NEOPLASM MALIGNANT,age,40-64,3.03721088450853,0.7658987585757592,0.6709649462910442,0.09493381228471498,0.001193891701710026,132
1,Sorafenib Tosylate,indication,HEPATIC NEOPLASM MALIGNANT,4.571156923298797,0.735944395151021,0.5668132267142858,0.16913116843673515,2.425194396749042e-06,245
1,Sorafenib Tosylate,age,40-64,4.108913214634827,0.74877225514451,0.6304577230219773,0.11831453212253262,1.98762708000233e-05,173
1,younger than 18,psd,Acetaminophen,31.468966973548778,0.8714306289965771,0.40986979153671677,0.4615608374598603,0.0,584
1,younger than 18,outcome,Death,13.583765115152065,0.8067000142350004,0.524231125039299,0.28246888919570134,0.0,400
1,younger than 18,outcome,LifeThreatening,3.9969853455290703,0.6753722433706667,0.5763214453945418,0.09905079797612493,3.207713544817192e-05,375
1,younger than 18,dose,larger than 100 MG,2.6216201562409607,0.5775893025866876,0.4987265809702704,0.07886272161641722,0.004375645367213021,323
1,younger than 18,indication,PYREXIA,2.2519785853478576,0.5733877099518516,0.482473073796894,0.0909146361549576,0.012161812664797989,135
1,PO,psd,Acetaminophen,19.44791880087137,0.8862595889709304,0.36883362201339287,0.5174259669575375,0.0,172
1,PO,outcome,Death,13.12147683724488,0.8282268494467007,0.3871642467380954,0.44106260270860526,0.0,197
1,PO,gender,Female,2.556675428255281,0.645920547183246,0.5401940276167665,0.1057265195664795,0.005283888508136658,191
1,PYREXIA,psd,Acetaminophen,11.735560534443438,0.8294733476065577,0.3725179680486114,0.45695537955794624,0.0,122
1,PYREXIA,gender,Female,1.9194452421046777,0.6116097223548389,0.5102793474727271,0.10133037488211183,0.02746400496912038,124

2,Acetaminophen->Death,age,18-39,3.6800378507637745,0.9317986772868214,0.8886123486971412,0.04318632858968019,0.00011659966830590562,129
2,Acetaminophen->Death,gender,Female,2.1409173959849297,0.9212422895801514,0.8946786546756748,0.026563634904476663,0.016140350013980176,262
2,Acetaminophen->18-39,outcome,Death,16.339713546544473,0.9339030958034383,0.8577898858549173,0.076113209948521,0.0,641
2,Acetaminophen->18-39,gender,Female,5.913707933546451,0.8955410486368842,0.8491873707551071,0.04635367788177713,1.672453953105446e-09,1041
2,Acetaminophen->18-39,outcome,LifeThreatening,1.930118422758582,0.9054766709639659,0.8882783944604964,0.0171982765034695,0.02679608313839199,222
2,Acetaminophen->Female,outcome,Death,14.963705806171214,0.9201518035113809,0.8456542358273159,0.07449756768406501,0.0,1011
2,Acetaminophen->Female,age,18-39,12.498367821929639,0.8955410486368842,0.8132211713470462,0.08231987728983803,0.0,1041
2,Acetaminophen->Female,age,younger than 18,4.4373284468102066,0.8877294268518512,0.847936768632612,0.03979265821923916,4.554113032462226e-06,270
2,Acetaminophen->Female,dose,PO,3.563889048378395,0.891250872135338,0.8420236416521131,0.04922723048322497,0.00018270022756639026,133
2,Acetaminophen->Female,outcome,LifeThreatening,2.3175442668008666,0.893674487390316,0.8754361678853816,0.018238319504934375,0.010237051093228255,351
2,Acetaminophen->younger than 18,outcome,Death,6.189436421628633,0.9216612873931024,0.8539215208096533,0.06773976658344905,3.018985061942203e-10,145
2,Acetaminophen->younger than 18,gender,Female,5.001200850742896,0.8877294268518512,0.8104113513404247,0.07731807551142644,2.848715930925394e-07,270
2,Death->Acetaminophen,age,18-39,3.6800378507637745,0.9317986772868214,0.8886123486971412,0.04318632858968019,0.00011659966830590562,129
2,Death->Acetaminophen,gender,Female,2.1409173959849297,0.9212422895801514,0.8946786546756748,0.026563634904476663,0.016140350013980176,262
2,Death->18-39,psd,Acetaminophen,11.393662615590808,0.9317986772868214,0.6646651063900343,0.26713357089678713,0.0,129
2,Death->18-39,gender,Female,4.340079069459963,0.815579809987447,0.6618150951285722,0.15376471485887477,7.121572818347133e-06,239
2,Death->Female,psd,Acetaminophen,24.85477776988154,0.9212422895801514,0.6231514605946489,0.29809082898550254,0.0,262
2,Death->Female,age,18-39,8.744956378874194,0.815579809987447,0.6174529573535232,0.1981268526339237,0.0,239
2,18-39->Acetaminophen,outcome,Death,16.339713546544473,0.9339030958034383,0.8577898858549173,0.076113209948521,0.0,641
2,18-39->Acetaminophen,gender,Female,5.913707933546451,0.8955410486368842,0.8491873707551071,0.04635367788177713,1.672453953105446e-09,1041
2,18-39->Acetaminophen,outcome,LifeThreatening,1.930118422758582,0.9054766709639659,0.8882783944604964,0.0171982765034695,0.02679608313839199,222
2,18-39->Death,psd,Acetaminophen,11.393662615590808,0.9317986772868214,0.6646651063900343,0.26713357089678713,0.0,129
2,18-39->Death,gender,Female,4.340079069459963,0.815579809987447,0.6618150951285722,0.15376471485887477,7.121572818347133e-06,239
2,18-39->Female,psd,Acetaminophen,47.14344949346263,0.8957907203734445,0.44120505653060216,0.4545856638428424,0.0,1047
2,18-39->Female,outcome,Death,24.75022701586039,0.8502138526487699,0.5346209315523331,0.3155929210964368,0.0,931
2,18-39->Female,outcome,LifeThreatening,5.874976805159742,0.7242239442848342,0.6175737816509326,0.10665016263390159,2.1145127870880742e-09,567
2,18-39->Female,dose,larger than 100 MG,2.961637924157628,0.5848381541398019,0.5175570514789233,0.06728110266087861,0.001530037017636654,608
2,18-39->Female,outcome,RequiredIntervention,1.8616678962558153,0.6920281938942863,0.6355575269393472,0.056470666954939075,0.03132495822459813,175
2,Sorafenib Tosylate->HEPATIC NEOPLASM MALIGNANT,age,40-64,2.3504304151352695,0.7684648972268924,0.7009949930806444,0.06746990414624798,0.009375856719218478,119
2,younger than 18->Acetaminophen,outcome,Death,6.189436421628633,0.9216612873931024,0.8539215208096533,0.06773976658344905,3.018985061942203e-10,145
2,younger than 18->Acetaminophen,gender,Female,5.001200850742896,0.8877294268518512,0.8104113513404247,0.07731807551142644,2.848715930925394e-07,270
2,younger than 18->larger than 100 MG,psd,Acetaminophen,13.494615095033813,0.853602256076336,0.38926796452864604,0.46433429154768996,0.0,131
2,younger than 18->larger than 100 MG,gender,Female,3.4686250878986975,0.6328251977469881,0.46776196789492747,0.16506322985206062,0.0002615644646257742,166
